classe,texto,titulo,capitulo,secao,subsecao,artigo,paragrafo,inciso,alinea
paragrafo,"§ 7º Fica o Estado de Goiás liberado dos débitos e encargos decorrentes de empreendimentos no território do novo Estado, e autorizada a União, a seu critério, a assumir os referidos débitos.",10,NA,NA,NA,13,7,NA,NA
artigo,"Art. 14. Os Territórios Federais de Roraima e do Amapá são transformados em Estados Federados, mantidos seus atuais limites geográficos.",10,NA,NA,NA,14,NA,NA,NA
paragrafo,§ 1º A instalação dos Estados dar-se-á com a posse dos Governadores eleitos em 1990.,10,NA,NA,NA,14,1,NA,NA
paragrafo,"§ 2º Aplicam-se à transformação e instalação dos Estados de Roraima e Amapá as normas e os critérios seguidos na criação do Estado de Rondônia, respeitado o disposto na Constituição e neste Ato.",10,NA,NA,NA,14,2,NA,NA
paragrafo,"§ 3º O Presidente da República, até quarenta e cinco dias após a promulgação da Constituição, encaminhará à apreciação do Senado Federal os nomes dos Governadores dos Estados de Roraima e do Amapá que exercerão o Poder Executivo até a instalação dos novos Estados com a posse dos Governadores eleitos.",10,NA,NA,NA,14,3,NA,NA
paragrafo,"§ 4º Enquanto não concretizada a transformação em Estados, nos termos deste artigo, os Territórios Federais de Roraima e do Amapá serão beneficiados pela transferência de recursos prevista nos arts. 159, I, a , da Constituição, e 34, § 2º, II, deste Ato.",10,NA,NA,NA,14,4,NA,NA
artigo,"Art. 15. Fica extinto o Território Federal de Fernando de Noronha, sendo sua área reincorporada ao Estado de Pernambuco.",10,NA,NA,NA,15,NA,NA,NA
artigo,"Art. 16. Até que se efetive o disposto no art. 32, § 2º, da Constituição, caberá ao Presidente da República, com a aprovação do Senado Federal, indicar o Governador e o Vice-Governador do Distrito Federal.",10,NA,NA,NA,16,NA,NA,NA
paragrafo,"§ 1º A competência da Câmara Legislativa do Distrito Federal, até que se instale, será exercida pelo Senado Federal.",10,NA,NA,NA,16,1,NA,NA
paragrafo,"§ 2º A fiscalização contábil, financeira, orçamentária, operacional e patrimonial do Distrito Federal, enquanto não for instalada a Câmara Legislativa, será exercida pelo Senado Federal, mediante controle externo, com o auxílio do Tribunal de Contas do Distrito Federal, observado o disposto no art. 72 da Constituição.",10,NA,NA,NA,16,2,NA,NA
paragrafo,§ 3º Incluem-se entre os bens do Distrito Federal aqueles que lhe vierem a ser atribuídos pela União na forma da lei.,10,NA,NA,NA,16,3,NA,NA
artigo,"Art. 17. Os vencimentos, a remuneração, as vantagens e os adicionais, bem como os proventos de aposentadoria que estejam sendo percebidos em desacordo com a Constituição serão imediatamente reduzidos aos limites dela decorrentes, não se admitindo, neste caso, invocação de direito adquirido ou percepção de excesso a qualquer título.",10,NA,NA,NA,17,NA,NA,NA
paragrafo,§ 1º É assegurado o exercício cumulativo de dois cargos ou empregos privativos de médico que estejam sendo exercidos por médico militar na administração pública direta ou indireta.,10,NA,NA,NA,17,1,NA,NA
paragrafo,§ 2º É assegurado o exercício cumulativo de dois cargos ou empregos privativos de profissionais de saúde que estejam sendo exercidos na administração pública direta ou indireta.,10,NA,NA,NA,17,2,NA,NA
artigo,"Art. 18. Ficam extintos os efeitos jurídicos de qualquer ato legislativo ou administrativo, lavrado a partir da instalação da Assembléia Nacional Constituinte, que tenha por objeto a concessão de estabilidade a servidor admitido sem concurso público, da administração direta ou indireta, inclusive das fundações instituídas e mantidas pelo Poder Público.",10,NA,NA,NA,18,NA,NA,NA
artigo,"Art. 19. Os servidores públicos civis da União, dos Estados, do Distrito Federal e dos Municípios, da administração direta, autárquica e das fundações públicas, em exercício na data da promulgação da Constituição, há pelo menos cinco anos continuados, e que não tenham sido admitidos na forma regulada no art. 37 da Constituição, são considerados estáveis no serviço público.",10,NA,NA,NA,19,NA,NA,NA
paragrafo,"§ 1º O tempo de serviço dos servidores referidos neste artigo será contado como título quando se submeterem a concurso para fins de efetivação, na forma da lei.",10,NA,NA,NA,19,1,NA,NA
paragrafo,"§ 2º O disposto neste artigo não se aplica aos ocupantes de cargos, funções e empregos de confiança ou em comissão, nem aos que a lei declare de livre exoneração, cujo tempo de serviço não será computado para os fins do caput deste artigo, exceto se se tratar de servidor.",10,NA,NA,NA,19,2,NA,NA
paragrafo,"§ 3º O disposto neste artigo não se aplica aos professores de nível superior, nos termos da lei.",10,NA,NA,NA,19,3,NA,NA
artigo,"Art. 20. Dentro de cento e oitenta dias, proceder-se-á à revisão dos direitos dos servidores públicos inativos e pensionistas e à atualização dos proventos e pensões a eles devidos, a fim de ajustá-los ao disposto na Constituição.",10,NA,NA,NA,20,NA,NA,NA
artigo,"Art. 21. Os juízes togados de investidura limitada no tempo, admitidos mediante concurso público de provas e títulos e que estejam em exercício na data da promulgação da Constituição, adquirem estabilidade, observado o estágio probatório, e passam a compor quadro em extinção, mantidas as competências, prerrogativas e restrições da legislação a que se achavam submetidos, salvo as inerentes à transitoriedade da investidura.",10,NA,NA,NA,21,NA,NA,NA
paragrafo,Parágrafo único. A aposentadoria dos juízes de que trata este artigo regular-se-á pelas normas fixadas para os demais juízes estaduais.,10,NA,NA,NA,21,1,NA,NA
artigo,"Art. 22. É assegurado aos defensores públicos investidos na função até a data de instalação da Assembléia Nacional Constituinte o direito de opção pela carreira, com a observância das garantias e vedações previstas no art. 134, parágrafo único, da Constituição.",10,NA,NA,NA,22,NA,NA,NA
artigo,"Art. 23. Até que se edite a regulamentação do art. 21, XVI, da Constituição, os atuais ocupantes do cargo de censor federal continuarão exercendo funções com este compatíveis, no Departamento de Polícia Federal, observadas as disposições constitucionais.",10,NA,NA,NA,23,NA,NA,NA
paragrafo,"Parágrafo único. A lei referida disporá sobre o aproveitamento dos censores federais, nos termos deste artigo.",10,NA,NA,NA,23,1,NA,NA
artigo,"Art. 24. A União, os Estados, o Distrito Federal e os Municípios editarão leis que estabeleçam critérios para a compatibilização de seus quadros de pessoal ao disposto no art. 39 da Constituição e à reforma administrativa dela decorrente, no prazo de dezoito meses, contados da sua promulgação.",10,NA,NA,NA,24,NA,NA,NA
artigo,"Art. 25. Ficam revogados, a partir de cento e oitenta dias da promulgação da Constituição, sujeito este prazo a prorrogação por lei, todos os dispositivos legais que atribuam ou deleguem a órgão do Poder Executivo competência assinalada pela Constituição ao Congresso Nacional, especialmente no que tange a:",10,NA,NA,NA,25,NA,NA,NA
inciso,I - ação normativa;,10,NA,NA,NA,25,NA,1,NA
inciso,II - alocação ou transferência de recursos de qualquer espécie.,10,NA,NA,NA,25,NA,2,NA
paragrafo,§ 1º Os decretos-leis em tramitação no Congresso Nacional e por este não apreciados até a promulgação da Constituição terão seus efeitos regulados da seguinte forma:,10,NA,NA,NA,25,1,NA,NA
inciso,"I - se editados até 2 de setembro de 1988, serão apreciados pelo Congresso Nacional no prazo de até cento e oitenta dias a contar da promulgação da Constituição, não computado o recesso parlamentar;",10,NA,NA,NA,25,1,1,NA
inciso,"II - decorrido o prazo definido no inciso anterior, e não havendo apreciação, os decretos-leis ali mencionados serão considerados rejeitados;",10,NA,NA,NA,25,1,2,NA
inciso,"III - nas hipóteses definidas nos incisos I e II, terão plena validade os atos praticados na vigência dos respectivos decretos-leis, podendo o Congresso Nacional, se necessário, legislar sobre os efeitos deles remanescentes.",10,NA,NA,NA,25,1,3,NA
paragrafo,"§ 2º Os decretos-leis editados entre 3 de setembro de 1988 e a promulgação da Constituição serão convertidos, nesta data, em medidas provisórias, aplicando-se-lhes as regras estabelecidas no art. 62, parágrafo único.",10,NA,NA,NA,25,2,NA,NA
artigo,"Art. 26. No prazo de um ano a contar da promulgação da Constituição, o Congresso Nacional promoverá, através de comissão mista, exame analítico e pericial dos atos e fatos geradores do endividamento externo brasileiro.",10,NA,NA,NA,26,NA,NA,NA
paragrafo,"§ 1º A comissão terá a força legal de comissão parlamentar de inquérito para os fins de requisição e convocação, e atuará com o auxílio do Tribunal de Contas da União.",10,NA,NA,NA,26,1,NA,NA
paragrafo,"§ 2º Apurada irregularidade, o Congresso Nacional proporá ao Poder Executivo a declaração de nulidade do ato e encaminhará o processo ao Ministério Público Federal, que formalizará, no prazo de sessenta dias, a ação cabível.",10,NA,NA,NA,26,2,NA,NA
artigo,Art. 27. O Superior Tribunal de Justiça será instalado sob a presidência do Supremo Tribunal Federal.,10,NA,NA,NA,27,NA,NA,NA
paragrafo,"§ 1º Até que se instale o Superior Tribunal de Justiça, o Supremo Tribunal Federal exercerá as atribuições e competências definidas na ordem constitucional precedente.",10,NA,NA,NA,27,1,NA,NA
paragrafo,§ 2º A composição inicial do Superior Tribunal de Justiça far-se-á:,10,NA,NA,NA,27,2,NA,NA
inciso,I - pelo aproveitamento dos Ministros do Tribunal Federal de Recursos;,10,NA,NA,NA,27,2,1,NA
inciso,II - pela nomeação dos Ministros que sejam necessários para completar o número estabelecido na Constituição.,10,NA,NA,NA,27,2,2,NA
paragrafo,"§ 3º Para os efeitos do disposto na Constituição, os atuais Ministros do Tribunal Federal de Recursos serão considerados pertencentes à classe de que provieram, quando de sua nomeação.",10,NA,NA,NA,27,3,NA,NA
paragrafo,"§ 4º Instalado o Tribunal, os Ministros aposentados do Tribunal Federal de Recursos tornar-se-ão, automaticamente, Ministros aposentados do Superior Tribunal de Justiça.",10,NA,NA,NA,27,4,NA,NA
paragrafo,"§ 5º Os Ministros a que se refere o § 2º, II, serão indicados em lista tríplice pelo Tribunal Federal de Recursos, observado o disposto no art. 104, parágrafo único, da Constituição.",10,NA,NA,NA,27,5,NA,NA
paragrafo,"§ 6º Ficam criados cinco Tribunais Regionais Federais, a serem instalados no prazo de seis meses a contar da promulgação da Constituição, com a jurisdição e sede que lhes fixar o Tribunal Federal de Recursos, tendo em conta o número de processos e sua localização geográfica.",10,NA,NA,NA,27,6,NA,NA
paragrafo,"§ 7º Até que se instalem os Tribunais Regionais Federais, o Tribunal Federal de Recursos exercerá a competência a eles atribuída em todo o território nacional, cabendo-lhe promover sua instalação e indicar os candidatos a todos os cargos da composição inicial, mediante lista tríplice, podendo desta constar juízes federais de qualquer região, observado o disposto no § 9º.",10,NA,NA,NA,27,7,NA,NA
paragrafo,"§ 8º É vedado, a partir da promulgação da Constituição, o provimento de vagas de Ministros do Tribunal Federal de Recursos.",10,NA,NA,NA,27,8,NA,NA
paragrafo,"§ 9º Quando não houver juiz federal que conte o tempo mínimo previsto no art. 107, II, da Constituição, a promoção poderá contemplar juiz com menos de cinco anos no exercício do cargo.",10,NA,NA,NA,27,9,NA,NA
paragrafo,"§ 10. Compete à Justiça Federal julgar as ações nela propostas até a data da promulgação da Constituição, e aos Tribunais Regionais Federais, bem como ao Superior Tribunal de Justiça, julgar as ações rescisórias das decisões até então proferidas pela Justiça Federal, inclusive daquelas cuja matéria tenha passado à competência de outro ramo do Judiciário.",10,NA,NA,NA,27,10,NA,NA
artigo,"Art. 28. Os juízes federais de que trata o art. 123, § 2º, da Constituição de 1967, com a redação dada pela Emenda Constitucional nº 7, de 1977, ficam investidos na titularidade de varas na seção judiciária para a qual tenham sido nomeados ou designados; na inexistência de vagas, proceder-se-á ao desdobramento das varas existentes.",10,NA,NA,NA,28,NA,NA,NA
paragrafo,"Parágrafo único. Para efeito de promoção por antiguidade, o tempo de serviço desses juízes será computado a partir do dia de sua posse.",10,NA,NA,NA,28,1,NA,NA
artigo,"Art. 29. Enquanto não aprovadas as leis complementares relativas ao Ministério Público e à Advocacia-Geral da União, o Ministério Público Federal, a Procuradoria-Geral da Fazenda Nacional, as Consultorias Jurídicas dos Ministérios, as Procuradorias e Departamentos Jurídicos de autarquias federais com representação própria e os membros das Procuradorias das universidades fundacionais públicas continuarão a exercer suas atividades na área das respectivas atribuições.",10,NA,NA,NA,29,NA,NA,NA
